recipe_id,recipe_name,cooking_method,cuisine,image,prep_time,serves
1879,Ale Brined Roasted Turkey Sandwich,"['Rinse the turkey breast under cool water and pat dry. In a 1-gallon resealable plastic bag, add the beer, mustard, agave, salt and pepper. Stir well to combine, then add the turkey breast, making sure it is fully coated with the marinade. Put the bag into a bowl to avoid any leakage and refrigerate for 45 minutes. Do not marinate it longer than 45 minutes or the breast will become overly salty. While the turkey is brining, prepare the Red Bell Pepper Pesto.', 'Preheat an oven to 375 degrees F.', ""Drain the turkey brine and put the breast on a rack in a shallow roasting pan (Chef's Note: Do not rinse turkey). Roast until the internal temperature reaches 165 degrees F, on an instant-read thermometer, inserted in the thickest part of the breast, about 1 hour. Remove the turkey from the oven and allow it to cool. This entire process can be done ahead of time. Refrigerate the meat until you are ready to assemble the sandwich."", 'After the turkey has cooled, remove all of the meat from the bone and slice it diagonally into 1/2-inch thick portions. Roughly chop 3/4 cup of the giardiniera vegetables and add them to a small bowl. Add 4 tablespoons of the Red Bell Pepper Pesto and toss to combine. Slice the bread, and lightly spread the pieces with some of the leftover pesto. Begin layering your sandwich with the provolone on the bottom, then the sliced turkey and the giardiniera mixture. Top everything with the Rojo Rings, cover with another slice of bread and then serve.', 'Set a grill to high heat. Grill the red bell peppers until the skins have blackened. Remove them from the heat and put them in a small bowl. Cover the bowl and let them steam. Cool them from 10 minutes to 1 hour, then carefully remove the skin and seeds. Do not rinse them with water.', 'Add the roasted peeled peppers, basil, garlic, cheese, nuts, red pepper flakes, anchovy paste, salt and pepper to a food processor. Pulse until fully combined. Gradually add in the olive oil while the processor is running and adjust seasonings, if necessary. Refrigerate the pesto until ready to use.', 'In a heavy bottom skillet or deep-fryer, heat the oil to 370 degrees F.', 'Combine the hot sauce, ketchup and water in a shallow bowl until incorporated. In 4 separate, shallow bowls or pie pans, separate the buttermilk, flour and panko and put all the bowls in this work order: buttermilk, flour, hot sauce mixture, panko bread crumbs.', 'Dip the onion rings into the buttermilk, then in the flour, then into the hot sauce mixture and finish them with the panko.', 'Submerge the rings in batches and deep-fry until bright red and starting to brown, about 2 to 3 minutes, turning as needed. Once fried, remove them from the oil to a plate lined with a paper towel and sprinkle with sea salt.']",[],https://food.fnr.sndimg.com/content/dam/images/food/video/0/01/015/0151/0151165.jpg.rend.hgtvcom.406.229.suffix/1478932422798.jpeg,P0Y0M0DT0H20M0.000S,4 servings
1880,Ale House Burgers with Red Onion Compote,"['For Red Onion Compote:', 'In a medium saucepan add 1/2 cup water, beer, brown sugar, and red onions. Season with salt and pepper, to taste, and stir to combine. Bring to a boil then reduce to a simmer. Simmer, stirring occasionally for about 1 hour or until the mixture has thickened and has reduced to about 2 cups. Transfer to a bowl and set aside to cool completely.', 'For Burgers:', 'In a large bowl mix together the ground beef, beer and grill seasoning until well incorporated. Reserve half of the mixture for Round 2 Meatloaf recipe. Shape the remaining beef into 4 equal portions and flatten each portion. Place 2 tablespoons of cheese in the center of each and wrap the edges around the cheese to form a ball. Flatten each ball into patties. Place on platter and cover. Refrigerate if not cooking immediately.', 'Set up grill or indoor grill pan for direct cooking over medium-high heat. When ready to start grilling, oil the grate. Place patties on the hot oiled grill and cook 4 to 5 minutes per side for medium. Serve over lettuce on toasted buns topped with red onion compote. (Reserve leftover compote for Round 2 Ale and Onion Meatloaf.)']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2011/6/9/0/SM0106H_ale-house-burgers-with-red-onion-compote_s4x3.jpg.rend.hgtvcom.406.305.suffix/1371598064862.jpeg,P0Y0M0DT0H10M0.000S,4 servings
1881,Ale Poached Halibut,"['Place fish in a fish poacher or a wide skillet with 4-inch sides. Add enough water to cover the fish. Remove fish to plate and set aside. Add beer, seafood seasoning, peppercorns, lemon juice, and salt to pan. Bring to a boil over medium-high heat. Reduce heat to low. Return fish to pan and poach gently until just cooked through, about 8 minutes for a 1-inch-thick fillet.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H5M0.000S,4 servings
1882,Ale and Cheddar Biscuits,"['Preheat the oven to 425 degrees F. Line a baking sheet with parchment paper.', 'Whisk together the flour, baking powder, salt and baking soda in a large bowl. Add the butter and use your hands to work it into the flour mixture until it resembles small pebbles. Add the Cheddar and toss lightly.', 'Add the buttermilk and ale and stir in with a wooden spoon just to combine. Using a 1/4 cup measure, scoop the dough onto the baking sheet, leaving about 1 1/2 inches between biscuits. Bake until golden brown, 20 to 25 minutes. Serve warm.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2015/3/16/1/RF0405H_Ale-and-Cheddar-Biscuits_s4x3.jpg.rend.hgtvcom.406.305.suffix/1426552468946.jpeg,,12 biscuits
1883,Ale-Brined Roasted-Turkey Sandwich with Red-Pepper Pesto,"['Brine the turkey: Combine the beer, mustard and 1 teaspoon each salt and pepper in a 1-gallon resealable plastic bag. Add the turkey, seal the bag and place in a large bowl; refrigerate 45 minutes.', 'Meanwhile, prepare the pesto: Roast the bell peppers on a grill, directly over the flame of a gas burner or under a preheated broiler, turning with tongs, until blackened. Seal the peppers in a plastic bag and let cool at least 10 minutes. Peel the peppers and discard the stems and seeds (do not rinse).', 'Pulse the peppers, basil, garlic, parmesan, pine nuts, red pepper flakes, anchovy paste, 1/2 teaspoon salt and 1 teaspoon pepper in a food processor until combined.', 'With the motor running, slowly add the olive oil through the feed tube. Adjust the seasoning if necessary. Refrigerate the pesto if not using immediately.', 'Preheat the oven to 375 degrees F. Remove the turkey from the brine (do not rinse) and place on a rack in a shallow roasting pan. Roast until a thermometer inserted into the thickest part of the breast registers 165 degrees F, about 1 hour. Transfer to a cutting board to cool.', 'Assemble the sandwich: Remove the meat from the bone and slice on a diagonal into 1/2-inch-thick pieces. Roughly chop the marinated vegetables and mix with 1/4 cup pesto in a bowl. Slice the bread in half horizontally to make a giant bun. Pull some of the bread out of the inside of the top half to hollow it out. Spread pesto on both halves. Layer the lettuce, provolone, turkey and vegetable-pesto mixture on the bottom half of the bread, then cover with the top half. Wrap tightly with plastic wrap to squeeze the sandwich together. Refrigerate 20 minutes, then slice into pieces.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2010/4/26/2/FNM_060110-Guy-Road-Trip-021_s4x3.jpg.rend.hgtvcom.406.305.suffix/1371591213092.jpeg,P0Y0M0DT1H30M0.000S,6 servings
1884,Ale-Simmered Chicken with Dried Plums,"['Trim excess fat from chicken parts and cut breasts in half so that all the pieces will cook in roughly the same amount of time. Season the chicken generously with salt and pepper. Heat vegetable oil in a large, oven-proof pot (such as a Dutch oven) over medium-high heat. Brown chicken on all sides, about 5 minutes per side, then set aside on a plate and reserve. Add the onions and garlic and cook a couple minutes to sweat them down a little. Add the ale and deglaze the bottom of the pot. Add the tomato paste and canned tomatoes and stir well until tomato paste is dissolved. Add carrots, thyme, and plums. Return the chicken to the pot along with any reserved juices. Gently submerge the chicken pieces by nestling them into liquid (this will cook them evenly without drying them out).', 'Return to medium heat and bring to a simmer. Reduce heat to low, cover, and continue to simmer on low for 1 1/2 hours until chicken is cooked through and starting to fall off the bone.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2006/7/11/0/da0305_chicken.jpg.rend.hgtvcom.406.271.suffix/1371584132713.jpeg,P0Y0M0DT0H15M0.000S,6 servings
1885,Aleppo Popcorn with Parmesan and Herbs Recipe ,"['Directions', 'Heat 3 tablespoons vegetable oil and a few popcorn kernels in a large pot or Dutch oven over medium heat until 1 kernel pops. Add the rest of the kernels, cover the pot and cook, shaking the pot occasionally, until the popping subsides. Transfer the popcorn to a large bowl.', 'Wipe out the pot and add 1/2 cup vegetable oil. Add the herbs and fry, stirring, until crisp, about 1 minute. Remove with a slotted spoon and add to the popcorn.', 'Put the butter and Aleppo pepper in a microwave-safe bowl; microwave until melted. Drizzle over the popcorn, sprinkle with the parmesan and toss together. Season with salt.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2016/1/27/2/FNM_030116-Aleppo-Popcorn-with-Parmesan-and-Herbs-Recipe_s4x3.jpg.rend.hgtvcom.616.462.suffix/1454451693508.jpeg,0 minutes,0
1886,Alessia's Favorite Mushroom Sauce,"['Soak dried porcini in water for two hours at least or for as long as possible. When porcini are soft, drain, reserving liquid, and finely mince the porcini; reserve until later. Heat the butter in a 12 inch skillet. Add the shallots and saute for a few minutes or until tender. Add the sliced mushrooms and saute another minute or so or until they begin to wilt. Add minced drained porcini mushrooms and reserved liquid and reduce until the mushrooms have almost entirely absorbed the porcini liquid. Add the heavy cream and reduce slightly. Season to taste with salt and pepper. Portion out the cooked fedelini and spoon sauce over the top. Garnish with shavings of Parmesan cheese.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H5M0.000S,3 servings
1887,Alex's Anchovy Bucatini,"['Preheat the oven to 300 degrees F.', 'Put about 3 cups stale Italian bread on a baking sheet and put in hot oven. Bake for 10 minutes, cool and add to the bowl of a food processor fitted with a bottom blade. Pulse into crumbs.', 'Bring a large pot of water to a boil over medium heat. Salt the water and add the pasta. Cook until al dente. Remove 1 cup of the cooking water and reserve. Drain the pasta and set aside.', 'In a large saute pan, add 4 tablespoons of the olive oil and the bread crumbs and cook over medium-high heat until golden and well coated. Remove from the pan to a plate.', 'Add the remaining 4 tablespoons of the oil to the pan and when hot, add the anchovies and the minced red bell peppers and cook, rapidly, stirring them around with a wooden spoon, for about 2 minutes. Add the onions and cook for 6 to 8 minutes, stirring frequently. Add the garlic and chili flakes, cook for an additional 3 to 4 minutes. Add 1/2 to 1 cup of the bread crumbs and half of the cheese. Stir in the pasta, toss to combine, adding the cooking liquid as needed.', 'Transfer to a serving platter and garnish with remaining cheese, bread crumbs and parsley. Serve immediately.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2010/10/26/0/GI0910_Anchovy-Bucatini_s4x3.jpg.rend.hgtvcom.406.305.suffix/1371593505864.jpeg,P0Y0M0DT0H10M0.000S,4 servings
1888,"Alf's ""Colorado Red""","['In a large pot, brown meat in shortening. Drain or rinse meat and return meat to chili pot. Add onion powder, 1 tablespoon garlic powder, 1 tablespoon New Mexico chili powder, 2 tablespoons California chili powder, chili powder, tomato sauce, and beef and chicken broths. Bring to a boil and then reduce heat and simmer for approximately 1 1/2 hours.', 'Add New Mexico hot chili powder, 1 tablespoon California chili powder, 2 tablespoons New Mexico chili powder, 1/2 tablespoon garlic powder, 2 tablespoons cumin, and seasoning salt. Simmer for an additional 30 minutes. Add 2 more tablespoons California chili powder, 2 tablespoons New Mexico chili powder, 2 tablespoons cumin, and 1 teaspoon garlic powder. Add water to reach desired consistency and then simmer for 30 minutes. Add remaining 1 tablespoon chili powder, 1 tablespoon cumin, and 1/4 teaspoon garlic powder. Taste, and adjust seasoning with hot sauce and salt. Simmer for 15 more minutes and then serve.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H15M0.000S,Thirteen 6-ounce servings
1889,"Alfred Portale's Tuna Tartare with Herb Salad, Cucumber, Lime, Scallion and Ginger","['Place ring mold in the center of a chilled 12-inch dinner plate. Make a circle of overlapping cucumbers around each mold.', 'Put tuna in a mixing bowl and add 8 tablespoons of vinaigrette, scallions, and Shiso. Mix to combine. Season with salt and freshly ground white pepper, to taste. Spoon tartare into mold, pressing lightly. Stand 3 croutons into tuna and top with a little herb salad. Carefully lift ring mold up and off the plate. Serve with extra croutons on the side.', 'Put all ingredients in a medium bowl and whisk to combine. Taste to check acidity, and balance with more oil or lemon juice, as needed. Set aside until ready to use.', 'Wash and dry all of the greens and herbs. Pick the leaves off the chervil, parsley and cilantro and put in a large bowl. Cut chives into 1-inch batons and add to bowl. Pick through frisee and add to bowl with micro greens. Toss gently. Refrigerate until ready to serve, and then toss with 3 tablespoons vinaigrette.', 'Yield: 2 cups herb salad', 'Preheat oven to 300 degrees F.', 'Cut baguette on severe bias to create 1/4-inch elliptical slices. Put bread slices on a baking sheet and lightly toast. Remove from heat and then drizzle with olive oil. Set aside until ready to assemble.', 'Yield: 18 croutons']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,,4 servings
1890,Alfred's Diver Scallops with Vegetable Ragout and Osetra Caviar,"['Bring a stockpot of lightly salted water to a boil over high heat. Add the potatoes, and cook until tender, 15 to 20 minutes. Drain potatoes. Cut potatoes into 1/3-inch-thick rounds, and transfer to a bowl. Set aside. Bring a stockpot of lightly salted water to a boil over high heat, and prepare an ice bath. Trim bottoms from Brussels sprouts. Peel away the inner leaves, one by one. Add carrots to boiling water, and cook until tender, about 4 minutes. Using a slotted spoon, transfer carrots to bowl with the potatoes. Add the leaves of the Brussels sprouts to the boiling water, and cook until just tender, about 3 minutes. Using a slotted spoon, transfer leaves to the ice bath to stop the cooking process. Drain in a colander, and add leaves to bowl with carrots and potatoes. In a medium saucepan, bring 1 cup water to a boil. Add the cream, and return to a boil. Boil 2 minutes, reduce heat to low, and whisk in the butter, piece by piece. Add the reserved potatoes, carrots, and Brussels sprouts. Season with salt and pepper. Cook until the vegetables are heated through, and keep the vegetable ragout warm. In a 12-inch nonstick saute pan, heat the oil over high heat until very hot but not smoking. Season the scallops with salt and pepper. Cook scallops until golden brown on bottoms, about 3 minutes. Using kitchen tongs, turn scallops; reduce heat to medium. Cook scallops until the other sides have browned, but are still rare inside, about 2 minutes. Reserving 1 cup vegetable ragout, divide equal amounts of the remaining ragout among 4 warm dinner plates. Arrange 3 scallops on top, then top each with 1/4 cup reserved ragout. Spoon the Scallop-Butter Sauce around the plates, and sprinkle with chives. Garnish each dish with equal amounts of caviar, and serve immediately.', 'Combine the scallop scraps, 1/4 cup water, and the white wine in a small nonreactive saucepan. Set the pan over medium-high heat, and bring to a boil. Cook until the liquid has reduced by half, about 7 minutes. Add cream; boil until liquid has reduced by half, about 10 minutes. Remove pan from heat, and whisk in the butter, piece by piece. Season with salt and pepper. Serve warm.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H10M0.000S,4 servings
1891,Alfredo Linguine,"['Melt spread in 2-quart saucepan over medium heat and cook walnuts 3 minutes or until golden. Stir in garlic and cook 30 seconds. Stir in sauce. Reduce heat to low and simmer, stirring occasionally, 3 minutes or until heated through. To serve, toss sauce with hot linguine. Sprinkle with additional chopped walnuts and garnish, if desired, with chopped fresh parsley.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2009/9/8/0/BERTOLI_Alfredo-Linguine_s4x3.jpg.rend.hgtvcom.406.305.suffix/1371590930916.jpeg,P0Y0M0DT0H20M0.000S,4 servings
1892,Alfredo Primavera,"['Heat olive oil in 12-inch nonstick skillet over medium-high heat and cook onion and carrot, stirring occasionally, 2 minutes. Add broccoli and red pepper and cook, stirring occasionally, 2 minutes. Stir in garlic, salt and black pepper and cook 30 seconds. Stir in sauce and water and bring to a boil over high heat. Reduce heat to low and simmer, stirring occasionally, 5 minutes. Serve over hot linguine and garnish, if desired, with chopped fresh basil.;']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2009/9/8/0/BERTOLI_Alfredo-Primavera_s4x3.jpg.rend.hgtvcom.406.305.suffix/1371590929464.jpeg,P0Y0M0DT0H20M0.000S,4 servings
1893,Alfredo Sauce,"['In a saucepan or skillet, warm the butter and cream. Season with salt and pepper. Add the Parmesan and stir until melted.', 'Toss to combine, thinning with pasta water if necessary.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2013/8/20/0/WU0511H_alfredo-sauce-recipe_s4x3.jpg.rend.hgtvcom.406.305.suffix/1433674870581.jpeg,,about 2 cups
1894,Alfredo Shrimp Scampi Dump Dinner,"['Preheat the oven to 425 degrees F. Generously grease the bottom and sides of a 9-by-13-inch casserole dish with butter.', 'Spread the rotini in an even layer in the bottom of the prepared dish. Scatter the shrimp over top and dot with the cubes of butter. Pour in the broth, then sprinkle with the red pepper flakes, garlic, lemon zest, 2 teaspoons salt and some black pepper. Cover with aluminum foil and bake until the pasta is al dente, about 25 minutes.', 'Meanwhile, in a small bowl, toss together the Parmesan and parsley. When the pasta is done, stir in the warm cream and top with the cheese mixture.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2019/1/07/0/FNK_Shrimp-Scampi-Dump-Dinner_s4x3.jpg.rend.hgtvcom.406.305.suffix/1546894452608.jpeg,,4 servings
1895,Alice Jo's Spaghetti Sauce,"['Brown the beef in a large, heavy bottomed pot, then drain off the fat. Add the onion, green pepper, and garlic and saute until the onion is tender, about 5 minutes. Add the tomato paste, tomato sauce, stewed tomatoes, seasonings, and water. Simmer for 30 minutes. Let cool. The sauce will keep for several days covered and refrigerated. Serve with spaghetti or your favorite pasta.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2011/8/4/1/PA0508_alice-jos-spaghetti-sauce_s4x3.jpg.rend.hgtvcom.406.305.suffix/1380900658142.jpeg,P0Y0M0DT0H10M0.000S,6 to 8 servings
1896,Alie and Georgia's Spiked Scone Cream,"['With a hand blender or tabletop mixer, beat the heavy cream until stiff peaks start to form. Transfer to a bowl and delicately fold in the flavored liqueur.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H5M0.000S,3 to 4 servings
1897,Alien Cookie Surprise,"['For the vanilla sugar cookies: In a stand mixer fitted with the paddle attachment, beat together the butter and granulated sugar until light, fluffy and blended. Add the egg and vanilla extract and mix until combined. Adjust the mixer to low speed; mix in the flour, 1 cup at a time, until well incorporated, and then the salt. Remove the dough from the mixer, wrap in plastic wrap and refrigerate for 2 hours.', 'Preheat the oven to 350 degrees F.', 'Remove the dough from the refrigerator and roll out 1/8-inch thick on a lightly floured work surface with a lightly floured rolling pin. Line a baking sheet with parchment paper and set aside. Use an oval cookie cutter to cut out 24 cookies, placing 12 of the cookies on the prepared baking sheet. Top each of the cookies on the baking sheet with 1/2 teaspoon of the chocolate chips, then top each with a second oval-shaped piece of cookie dough, pressing the edges to seal. Bake until the cookies are beginning to brown around the edges, 8 to 12 minutes. Let cool to room temperature.', 'For the cinnamon-cream cheese-bourbon jelly: Meanwhile, place the gelatin powder in a small bowl and stir in the water until the gelatin is dissolved. Let sit for 5 minutes, then add the bourbon and mix until combined.', 'Place the milk in a small saucepan over medium heat and bring to a boil. Remove from the heat and add the sugar, cinnamon and vanilla. Mix well with a hand-held blender.', 'Add the cream cheese and mix until the mixture has a nice and creamy consistency. Add the gelatin mixture and mix until well combined.', 'Pour into an 8-inch square pan and refrigerate until the jelly is set and completely firm to the touch, about 1 hour. With the oval cutter, cut out 12 pieces of the jelly and place on top of the sugar cookies.', 'For the rosemary bonbons: Fill a pastry bag with the melted dark chocolate disc. Pipe the chocolate into the shell chocolate mold; tap the mold to remove any air bubbles. Flip the mold over, tap out any excess chocolate, and then scrape the top of the mold to remove any excess chocolate. Refrigerate the mold until the chocolate is hard, about 20 minutes.', 'Meanwhile, place the granulated sugar and glucose syrup in a medium saucepan over medium heat. Cook until the sugar dissolves and turns into a light caramel. Add the heavy cream and rosemary and cook until the caramel comes to a boil; remove from the heat and let the mixture cool. Strain the caramel through a fine-mesh sieve, add the melted milk chocolate and butter, and blend with a hand-held blender. Spoon the caramel mixture into a pastry bag and fill the remainder of the cavities on the chocolate mold. Place the mold in the refrigerator for 20 minutes, then top off with another layer of dark chocolate. Let sit at room temperature for about 15 minutes, then release the chocolates from the mold.', ""For the royal icing: Mix together the meringue powder and water in a bowl. Add the confectioners' sugar and mix until fluffy, about 3 minutes. Adjust the consistency with more water as needed. Divide the icing between 2 bowls. Add the green food coloring to 1 bowl and the black to the other; mix well. Fill 2 pastry bags with the icings."", 'Decorate the bonbons with alien expressions and use the icing to adhere one bonbon to the top of each cookie. Let set before serving, 15 minutes.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2016/9/26/1/HW0603_Round-2-Treat_s4x3.jpg.rend.hgtvcom.406.305.suffix/1476720041144.jpeg,,12 cookies
1898,Alize Red Passion Brunch Martini Recipe ,"['Directions', 'Add ingredients to ice filled mixing glass, shake, strain into chilled martini glass. Top with splash of sparkling wine (Bouvet).;']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.616.347.suffix/1474463768097.jpeg,0 minutes,0
1899,All About Shortcakes,"['Preheat oven to 400 degrees and set a rack in the middle level. For a large shortcake, butter an 8-inch round pan and line the bottom with a disk of parchment or wax paper, cut to fit. For individual shortcakes, line a cookie sheet with parchment or foil. For the dough, combine dry ingredients in a mixing bowl and stir well to mix. Add butter and rub in finely with fingertips, until mixture resembles coarse meal. Beat together egg and cream and stir into flour and butter mixture to make a soft dough. For large shortcake, spread the dough evenly in the prepared pan. For individual shortcakes, place dough on a floured surface and fold over on itself 3 or 4 times. Pat out dough about 1/2-inch thick. Cut out individual biscuits with a 2 2/3-inch cutter. Sprinkle top(s) of shortcake(s) with sugar. Bake about 25 minutes for large one, or until a knife or skewer inserted in center emerges clean. Bake individuals about 15 minutes. Cool the biscuit(s) on a rack. For the whipped cream, combine all ingredients and whip by hand or by machine until cream holds soft peaks. Set aside refrigerated until needed. To assemble shortcake(s) split biscuit(s) horizontally and place large one on a platter and individual ones on dessert plates. Spoon filling on bottom of large shortcake or divide among bottoms on individual ones. Top with whipped cream and biscuit top(s).']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,,6 to 8 servings
1900,All American Backyard Burger,"['Preheat the grill to medium-high. In a large bowl, mix the ground beef, spinach, onion, Worcestershire sauce, and 3 teaspoons each of the salt and pepper.', 'Divide the meat equally into 12 portions and form into patties about 1 inch thick. Season both sides of the patties lightly with salt and pepper.', 'Lightly brush the grill grates with vegetable oil and place the patties on the grates. Grill the patties for 4 to 5 minutes, then flip and grill 4 minutes more for medium. Place a slice of cheese on top of the patties and cook an additional 1 minute or until melted. Toast the buns (if desired), cut sides down, 30 seconds to 1 minute, or until lightly toasted.', 'Serve burgers with desired toppings.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2018/11/20/0/QM0104_All-American-Backyard-Burger_s4x3.jpg.rend.hgtvcom.406.305.suffix/1542723925132.jpeg,,10 to 12 servings
1901,All American Beef Taco,"['Make a taco mold by rolling out aluminum foil and folding it over in 10-inch increments until you have a 4-sheet-thick piece of foil. Fold the large foil square in half horizontally, bringing the bottom to the top, and then turn 90 degrees. Crimp over the top and bottom edges by 1 inch, and then fold over the sides by 1 inch. Place the aluminum foil roll or a narrow rolling pin into the center of the foil square and bring the sides together to create a hollow, narrow tube to mold the taco, making sure it can stand up on the long side.', 'Heat the oven to 250 degrees F.', 'Heat the peanut oil in a 12-inch cast iron skillet over medium heat until it reaches 350 degrees F on a deep-fry thermometer, about 5 minutes. Adjust the heat to maintain the temperature.', 'Shape 1 tortilla around the aluminum foil mold, forming a taco shape. Use tongs to hold up the sides against the mold and put the bottom of the tortilla into the hot oil and fry for 20 seconds. Lay 1 side of the tortilla down in the hot oil and fry for 30 seconds. Flip the tortilla over and fry for an additional 30 seconds. Remove the taco shell to a cooling rack set over a newspaper lined half sheet pan and cool for 30 seconds before removing the mold. Sprinkle the hot tortillas with kosher salt, to taste. Repeat frying procedure with the remaining tortillas. Keep the taco shells warm in the heated oven while preparing the filling.', 'Drain all but 2 tablespoons of the peanut oil from the skillet and return to medium heat. Once the oil shimmers, add the onion and cook until softened and lightly browned around the edges, about 3 to 4 minutes. Add the ground meat, 1 teaspoon salt, and garlic. Cook until browned, about 3 to 4 minutes, stirring occasionally, to break up the meat. Add Taco Potion and beef broth. Bring to a simmer and cook, uncovered, until sauce is slightly thickened, 2 to 3 minutes.', 'Assemble each taco with meat mixture, panela, jalapeno slices, lettuce, tomatoes, and cilantro. Serve immediately.', 'Put all of the ingredients in a small jar and shake to combine. Store in an airtight container for up to 1 month.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2012/2/29/0/0149359_Making-Taco_s4x3.jpg.rend.hgtvcom.406.305.suffix/1371603491866.jpeg,P0Y0M0DT0H45M0.000S,6 servings
1902,All American Cheese Board,"['Arrange the fig leaves on top of a board and artfully place the grapes, cheeses, apricots, crackers, peaches and compote on top of the leaves.']",[],https://food.fnr.sndimg.com/content/dam/images/food/video/0/02/022/0225/0225478.jpg.rend.hgtvcom.406.229.suffix/1481335538444.jpeg,P0Y0M0DT0H10M0.000S,8 to 10 servings as an appetizer
1903,All Apple Salad with Florida Dressing Recipe ,"['Directions', 'Place apples in a large bowl. Stir juices into yogurt a little at a time to desired consistency. Spoon over apples. Chill and serve.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.616.347.suffix/1474463768097.jpeg,12.0 minutes,0
1904,All Day Breakfast Salad,"['Place spinach in a bowl. Add the Balsamic Dressing and the tomatoes and toss. Top with the egg, canadian bacon and parsley leaves. Serve with the pita pieces.', 'In a bowl, whisk together the olive oil, vinegar, and mustard. Season, to taste, with salt and pepper.']",[],https://food.fnr.sndimg.com/content/dam/images/food/video/6/62/629/6294/62943.jpg.rend.hgtvcom.406.305.suffix/1479436993321.jpeg,P0Y0M0DT0H5M0.000S,1 serving
1905,All Day Pork Loin Chili,"['Pour 4 tablespoons of the oil into a large, heavy bottomed stockpot and place over high heat for 2 to 3 minutes. Season the pork with a dash of salt and pepper and brown it in batches, 3 to 5 minutes per batch. Set aside the browned pork.', 'Pour the remaining oil into the pot and add the onion, garlic, bell pepper and jalapenos. Season the veggies with the brown sugar, chili powder, cumin, cayenne, salt, pepper and cilantro. Sweat the vegetable mixture over medium heat for 10 minutes, until the onion is soft. Add the pork back to the pot along with the tomatoes, honey, coffee, bourbon. Add the beans, stir well, bring up to a simmer and then lower the heat to the lowest setting.', 'Let simmer 2 to 3 hours, until the pork is juicy and buttery soft. Serve directly from the stovetop with side bowls of sour cream, sliced jalapenos, and shredded cheddar.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H45M0.000S,14 to 16 servings
